snapshot_date,voice_id,public_owner_id,name,language,locale,accent,gender,age,descriptive,use_case,category,usage_character_count_1y,usage_character_count_7d,cloned_by_count,featured,rate,preview_url,description
2026-08-15,ZsjEJaLQy3sgvwxicmDx,5c3a5371161ed2a7a4b3ed617dad7247ff46a4c9a2d4f9e7af18fb635e971dc6,Quang Toan - Deep Vietnamese Storyteller,vi,vi-VN,southern,male,middle_aged,calm,narrative_story,professional,5536696,937462,7395,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/d34501e492854e51876b1e466f1e9254/voices/ZsjEJaLQy3sgvwxicmDx/ArqPV7irBkPMVFekCK5q.mp3,"A deep, calm and resonant Vietnamese male voice with clear articulation, warm tone and steady pacing. Suitable for storytelling, audiobooks, documentaries, history narration, educational videos and professional voice-over."
2026-08-15,0p9W8EFOJbkw3zD1oNop,0406f818be93b47c27d32708bf498239176d16ee33275c4a39691af7415dcb1f,Alex - Warm Storyteller,uk,uk-UA,standard,male,middle_aged,calm,narrative_story,professional,5081567,51596,5316,false,1,https://storage.googleapis.com/eleven-public-prod/database/user/jjvDk2XToye2fyexxuqc4XwmnDk2/voices/0p9W8EFOJbkw3zD1oNop/380c2c7d-d53d-488a-9ef2-4506136409d6.mp3,"A versatile and authentic Ukrainian male voice with a warm, grounded, and engaging tone. Perfect for a wide range of content: from soothing bedtime stories and fairy tales to epic historical narrations and myths. It features natural resonance and clear articulation that builds a deep connection with the listener"
2026-08-15,9ambBcBMpHAeeFp1uJUB,a58e416ae2c387579de340681fdbb3f53e040246ee8f117d13ad66538d6192ce,Simon,sv,sv-SE,gothenburg,male,young,confident,social_media,professional,4798585,89395,2308,false,1,https://api.us.elevenlabs.io/v1/voices/9ambBcBMpHAeeFp1uJUB/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI0N2YyYmZjNDJiZTY0ZDAyODYzOThiZTUwODBhMzI1OSIsImZpbGVuYW1lIjoiTXlvRWsxZlV4NEZzWGNrVEJVNU8ubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,Pedagogical voice for educational content on social media. Västra Götaland dialect.
2026-08-15,brChkoggsUHF1stW6omH,1f8090e7b6ab3a9d53a4cf0acd183d1ab6d74e79bac9901d959137f168defef2,"Ethan Zhang - Deep, Seductive and Smooth",zh,cmn-CN,beijing mandarin,male,middle_aged,deep,narrative_story,professional,4642004,170720,12107,false,1,https://api.us.elevenlabs.io/v1/voices/brChkoggsUHF1stW6omH/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI5YWE4NTU0NjE0NGM0MTgyYTdjYWYxMzhiYTQwOTVlZiIsImZpbGVuYW1lIjoidUQySkIzbGpJVXRUQkJ5ZzBxancubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,"A deep, smooth, and seductive male voice with a magnetic tone. Perfect for storytelling, romantic content, audiobooks, and cinematic narration. Warm, confident, and emotionally engaging."
2026-08-15,D50w2srwVohKTPx9X6Th,ebf4ab49c04ed0dd547b515e9607ee00197c8172ccaa14a60df7ecef311d776a,Evie,nl,nl-BE,flemish,female,middle_aged,gentle,narrative_story,professional,4383288,387272,2244,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/0d51a15926b543d58ca61e61b3204d3b/voices/D50w2srwVohKTPx9X6Th/8b1a4248-d459-4f2b-9f3c-86a867b35729.mp3,Warm and supportive voice.
2026-08-15,BNr4zvrC1bGIdIstzjFQ,0183dfc45a8c273b5ffa12e900b87c14bcb2bce6b9d0328fe2b49f9ef58742b0,Harry Kim - Children's Storytelling,ko,ko-KR,standard,male,middle_aged,pleasant,narrative_story,high_quality,4120067,237819,8289,false,1,https://storage.googleapis.com/eleven-public-prod/database/user/FDPeiNARjeOjJTmdWOK1Q8XIB452/voices/BNr4zvrC1bGIdIstzjFQ/6krY4zlZhQR5tKIP8XZB.mp3,"Loving, expressive, and clear - the ideal voice for children’s book narration, family audiobooks, and educational content for young learners."
2026-08-15,W4ZBKBsXCMS1XKvLLTlU,649d8754b23c6c1ae11ae379fa21282601573d3569d2ed49669e476342dd3b70,Marlena,uk,uk-UA,standard,female,young,cute,conversational,high_quality,2654639,364312,2184,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/54f300fb24234603b1e67d885fae2eec/voices/W4ZBKBsXCMS1XKvLLTlU/9ae16d0a-b77b-4f44-b8d6-959546c335f7.mp3,"A natural, warm, and expressive voice with clear pronunciation and a friendly feel. Great for storytelling, videos, podcasts, educational content, presentations, and social media."
2026-08-15,6YjFofyVXU1ASguf2hTJ,e560cff6983838369e6b8ae549c8b7d1dddab867b53105ec7e407389c133edaf,Maxim - Conversational & Natural,ru,ru-RU,moscow,male,middle_aged,neutral,conversational,high_quality,1748481,670913,1138,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/15d407b437b5436eb3fcbbe2d9b8fe73/voices/6YjFofyVXU1ASguf2hTJ/vk152aiQNX0gzBe5A4xl.mp3,"Natural Russian male conversational voice with a calm, authentic, and approachable tone. Ideal for AI assistants, voice agents, podcasts, videos, explainers, and educational content. Friendly, trustworthy, and engaging without sounding overly dramatic or announcer-like. Subtle emotional expression and natural pacing make it suitable for both professional and everyday conversations. This middle-aged voice is designed for long listening sessions while maintaining a realistic human feel."
2026-08-15,GmkWJneRwj7Dm7KM5NPf,60f3de7e1756e6b779d980c393cedf9977cbf030d22815e694f444978dbcb2d1,BonaErwin - Bahasa Indonesia,id,id-ID,standard,male,old,formal,informative_educational,professional,1448188,647432,1555,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/a07e849e320344978db7cf8bda88ac9a/voices/GmkWJneRwj7Dm7KM5NPf/455e85a6-cdac-44f7-89f7-af23ad0b15d2.mp3,A formal tone using Indonesian.
2026-08-15,hwUdOgklauWfElDEbb8r,65d41e82d85560e5fee2ecbb385efd9a55954a63c89f524482d2a54a565dc654,"Robin - pleasant, calm & soothing",nl,nl-NL,standard,male,middle_aged,calm,conversational,professional,843714,45449,483,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/ab5f7cf01be24fd2a047ec9533ba2117/voices/hwUdOgklauWfElDEbb8r/35eaf15b-ed03-48ca-91f4-0083e7529514.mp3,Calm and trustworthy voice.
2026-08-15,5FNeYl6NmyAXYQWW7CEV,c830fb28ad3a672b675e3f38b0ee9afd11e0ecf247f6526f6a9653f4dae1312b,Yoshiki - Everyday Japanese Narrator,ja,ja-JP,standard,male,young,calm,narrative_story,professional,728096,319000,808,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/db1a000626204317a3ea52339e52ce16/voices/5FNeYl6NmyAXYQWW7CEV/I6rdusb4dsc1ydbC2LRM.mp3,"The calm, natural voice of a man in his early thirties. With a warm and easy-to-listen-to tone, he is suited for a wide range of applications, from casual conversation to narration. He conveys an impression of approachability and trustworthiness."
2026-08-15,zyfJspwEDo0sxPeFmtsn,b8cc4c6375a34ce67ea2b558b7f86aadca244d61e6301b769e5bc140225ff452,Malin - Professional Swedish Narration,sv,sv-SE,standard,female,middle_aged,professional,informative_educational,professional,590094,382910,171,false,1,https://api.us.elevenlabs.io/v1/voices/zyfJspwEDo0sxPeFmtsn/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI5OTdlMDk2N2I5ZDI0ZGUzODgyMjA1NDMwMzMzNmVjYiIsImZpbGVuYW1lIjoiWEEyRGVQbTlUWG9NZmNTZ3JQeUoubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,"Clear and natural Swedish narration voice. Perfect for e-learning, guides, explainers, corporate content, commercials and information films. Clear articulation, engaging and trustworthy."
2026-08-15,5YVVTVlHuEcIu0JBLbEF,b50ad0cd738b9e3c2cef7ae2abec5cd1dc6f83a4fb540ff9cd383f037b397c4b,Ongky Himawan - Calm & Deep,id,id-ID,standard,male,middle_aged,calm,conversational,professional,350824,350824,354,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/143af1e0a2f8435e8c86be2236e7ad4d/voices/5YVVTVlHuEcIu0JBLbEF/53e42f55-e489-4999-b493-9b70de6617b6.mp3,"A deep, calm, and resonant male voice with a confident tone. Perfect for professional narration, tutorials, audiobooks, and commercial projects."
2026-08-15,yFgkuUnlOWx3k7ezUZQm,15c21ba8fcb772ff8a3a78c44dee376f2b81114a86f8286d8cb5bc432c21dfe0,"Mykhailo Grushevski - Warm, Deep, Rich",uk,uk-UA,standard,male,middle_aged,excited,narrative_story,professional,312193,312193,284,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/cb24b4406dfc474092429b2c1d88c10c/voices/yFgkuUnlOWx3k7ezUZQm/wIAVFa3U2vhdoW8tSXph.mp3,"A textured, deep, and warm Ukrainian male voice channels raw emotion and gravity into every story."
2026-08-15,Up7PmvlWFYKWZBMLxF8I,6973ebd68fa19e3bc7e507b71ba3e2a3ee6ae5712fd9d9a2d621e6fb079bb5ff,Alex - Warm French Narrator,fr,fr-FR,standard,male,young,gentle,narrative_story,professional,225849,225849,257,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/9dfcc103e3794cc4b84d9d4179472eff/voices/Up7PmvlWFYKWZBMLxF8I/58qN2IPsuTc3tkWjUlLW.mp3,"A warm, natural male voice with clear diction and a relaxed pace. Great for narration, explainer videos, audiobooks, and voice-overs. Recorded in a quiet studio setting with a wide range of tones — calm, upbeat, informative — for a natural feel across different contexts."
2026-08-15,QouzJLH7fheAS14WUlAd,7e2e9b52a190932a667758712d8b7578a3c3df31c1d4f324dad942a8ac07f309,Marie,sv,sv-SE,standard,female,middle_aged,calm,narrative_story,professional,207561,85432,70,false,1,https://api.us.elevenlabs.io/v1/voices/QouzJLH7fheAS14WUlAd/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI5ZjUxODQzMDRiOGE0MmNmYjA2MWNhNzUyODBjZmE0NCIsImZpbGVuYW1lIjoiYzdlZDZkNjEtZmJiYi00ZTI5LWFlMGYtMzljNmVhODg3ZjFhLm1wMyIsInRpbWVzdGFtcCI6MTc4NjgxMzIwMDAwMDAwMH0%3D,Calm and Friendly.
2026-08-15,i0LyBJtiiFlNzyMX3nIu,2c603ae264697aec2034b9cdc51562a3e01a62fe2eaaed7ecc84b565c38dc2b1,"Zehra - Soft Cheerful, Turkish",tr,tr-TR,istanbul,female,young,classy,social_media,professional,132647,132647,50,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/97bfe911ffb8471f8259f86c9825fad0/voices/i0LyBJtiiFlNzyMX3nIu/87215fab-0cb4-4733-9777-6bf3a6eb86dd.mp3,"An energetic, striking, and modern Turkish voice. Suitable for advertisements, social media videos, Reels content, and promotional materials. Features strong emphasis and an engaging delivery style."
2026-08-15,UHp3HUhmilCQvUIfbPAz,0da9cff86602f1c1c06075f35c0b83d6b4e0e20329383f549fe21a733324c4fb,Bob - Audiobooks & Corporate,pl,pl-PL,standard,male,middle_aged,neutral,narrative_story,high_quality,129288,69804,167,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/6e868d53c78c4ef3b9921626d8768953/voices/UHp3HUhmilCQvUIfbPAz/bDE2UW9Wr2pWm7VHWK94.mp3,"Premium, broadcast-quality voice recorded in the studio with a Neumann microphone and Focusrite ISA One preamplifier. Perfect for high-end audiobooks, documentaries, energetic commercials, and corporate videos. Multilingual capability with natural flow. No noise floor, no pops, no mouth clicks!
NOTE: This is a raw, unprocessed voice, so you may add EQ, compression, and limiting as desired."
2026-08-15,yxcG28bYeAMra6K4nj10,2f995e0452cab22f8e37ff7fe5dddab4d0c161820dbeebbe42c1fa0433dbbb49,Osmar,pt,pt-BR,brazilian,male,middle_aged,chill,conversational,professional,109646,109646,13,false,1,https://api.us.elevenlabs.io/v1/voices/yxcG28bYeAMra6K4nj10/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiJjMDBhODdlMzg1MWY0ODk4YTJlNDA0MWYyM2YwMzM5ZCIsImZpbGVuYW1lIjoidjkwbFNDcGZJbldyaVF4NDZKTzUubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,Calm and natural.
2026-08-15,4AfodMgwXps9oZFhHzoj,124da371b8bd533d5848b3061cfcfcf69d83208413b10cfb3cf3377ef71314be,Yun - Prime Mandarin Broadcast Anchor,zh,cmn-CN,beijing mandarin,female,middle_aged,professional,narrative_story,professional,99773,99773,113,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/9ed19418f10a472b8c8786915a78fb0a/voices/4AfodMgwXps9oZFhHzoj/R8xWDYjK88lFNTFqtaZq.mp3,"Female Mandarin voice. Professionally trained broadcaster, two decades of daily on-air news. Certified Putonghua Proficiency Test Level I Grade A — China's highest Mandarin grade. Standard Putonghua, broadcast diction, natural pacing for news, e-learning, corporate video, audiobooks, documentary narration, short-form video, IVR, and conversational AI."
2026-08-15,sqXqTu8r5cIW76KjZdnE,d1185cf4cc804dbf20851ab9622fb45908df89ae846535e4b44e6c401237bd62,Fried-jan,nl,nl-NL,standard,male,middle_aged,calm,unknown,professional,87118,87118,24,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/5f0a1a5867904f4f955f9916bf19abc5/voices/sqXqTu8r5cIW76KjZdnE/vwsZzqFN9bzYMC570R3l.mp3,"A warm, confident Dutch male voice with natural pacing and clear articulation. Professional yet approachable well suited for corporate AI voice agents and personal narration alike."
2026-08-15,F29zjlh5Wug425uW3MAD,794d5dc3ea7b73e74485493803d644407bdaee44d59d35a9d031902ecaf6850c,Ara- BR,pt,pt-BR,brazilian,female,young,classy,narrative_story,professional,71584,71584,24,false,1,https://api.us.elevenlabs.io/v1/voices/F29zjlh5Wug425uW3MAD/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI1YzIwZjRlZjdhZTM0YmQ3OGQ5YWY2YjAwOWNkOTA2YiIsImZpbGVuYW1lIjoiY2Y3YzBiOTctNTVjZi00MDQzLTg0NjctNmViMjhmMGE2OTA2Lm1wMyIsInRpbWVzdGFtcCI6MTc4NjgxMzIwMDAwMDAwMH0%3D,"Brazilian female voice in her 30s+ from Rio de Janeiro, with a natural, warm, and engaging delivery."
2026-08-15,b3FDzVJsu4VjESdDgFZg,7398804d9eaf2f463899a907587c33a390591775784f87857b6d0e1e4e3e66f6,Devi - Young Marwadi Confident Girl,hi,Unknown,marwadi,female,young,confident,conversational,professional,56546,56546,148,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/ed9b05e6324c457685490352e9a1ec90/voices/b3FDzVJsu4VjESdDgFZg/k0tampCum4lzCMy6HkOj.mp3,"Bold, energetic and refreshingly real — Devi brings a young Marwadi conversational energy that makes every interaction feel genuine and alive. Her confident, natural delivery works across companion apps, casual AI chat, and everyday dialogue where an authentic regional presence builds instant connection. Perfect for Marwadi conversational AI platforms, companion apps, and regional consumer brands building voice experiences for Rajasthan and the global Marwadi community."
2026-08-15,3zNr3oatqLMRzXfZo7tc,ce87714e57143ac020fb648b5eb61735e03e4b1f49501024de19d2cecd2dfba7,Paweł - Natural Polish Narrator,pl,pl-PL,standard,male,middle_aged,professional,narrative_story,professional,41783,41783,14,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/8c2268590ec04d93b3dd35cd2de79118/voices/3zNr3oatqLMRzXfZo7tc/5a36f0d1-4a10-4872-8080-894b1e6052d8.mp3,"Warm, low Polish male voice with natural, confident delivery. Clear, trustworthy, conversational, suited for documentaries, education, e-learning, corporate, and long-form narration."
2026-08-15,HzwYrDmvbdseqvhVjJVs,d4a42febd70f2f077e7e8e03be73ea6bab6c0dd93c4a1a41c0670a6a7fa7e1f9,Ihor Sydoreko,uk,uk-UA,kiev,male,middle_aged,casual,social_media,professional,38369,38369,13,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/44b0c3deeb3e4dc690e5431dc32fd386/voices/HzwYrDmvbdseqvhVjJVs/c1287061-c6ac-414d-866a-f4cacc271e18.mp3,Nice and calm voice.
2026-08-15,5tchUVOccSvkkTTOHimz,0b02e097f76f8ed23175a0ce78aba12ce9378c7bf036ed49af14267458009bf2,Pat,en,en-US,american,male,middle_aged,confident,conversational,professional,37005,37005,13,false,1,https://storage.googleapis.com/eleven-public-prod/W5sElUXQwQPII4GaazLwN31Cz9b2/voices/5tchUVOccSvkkTTOHimz/fccfb25a-6d21-4af4-b4ca-410ce37a5a7c.mp3,Pat is an older male American accent from California.
2026-08-15,wwW0aOSbbYgXMec1zRTp,a7180411fa3bc878936b1f53d60732bad321eee978465914d8a5ad0fa439c171,"Dauphine - Soft, friendly, narrator",nl,nl-BE,flemish,female,young,neutral,narrative_story,professional,30555,30555,28,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/b537f68ec7574f2494d4c139db94b69b/voices/wwW0aOSbbYgXMec1zRTp/6m5SuheAGvGFdUpEdqtJ.mp3,"Soft, calm, professional, informative, friendly, neutral but warm, youthful, Flemish (native Belgian). Authentic Flemish. Ideal for instruction videos, corporate narration, non-fiction narration, audiobooks, podcasts, e-learning, news reading, professional explainers, meditation, customer service.Sounds great in Dutch, French, German, Spanish."
2026-08-15,PSvrh6w41Qm19oaaHLca,905feaaa37e51d6a0ff85498a8bafeed8bf6b45a0d92a966f2b6ec9ef5d03326,Anna,zh,cmn-CN,beijing mandarin,female,young,cute,narrative_story,professional,26350,15234,60,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/b9b84e3cccb3428dbc49dfda0aaeef38/voices/PSvrh6w41Qm19oaaHLca/881e0979-daaf-40b3-8eff-de66470cb392.mp3,"Warm, natural female voice."
2026-08-15,tYgp5rDOoqfI7GImkD2d,3c80ed4c54acd817eb1e3906b5e4432910c1dae991b2961c3dac0e42caaed34e,Api,ja,ja-JP,kanto,female,young,cute,narrative_story,professional,25995,25995,85,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/a787c61bcb5f4b60ac3e68ca7edbe1d3/voices/tYgp5rDOoqfI7GImkD2d/vn0v8zOb3kxRtB0j6PpT.mp3,Suitable for a cute female voice or narration explaining AI-related topics.
2026-08-15,brrODMoSdgeiEBNhadpu,7e7329e0a24e265dc7b04d23ed76be51ffcf64dd787684933eae04dbf1364f89,"Sun - Calm, Warm Korean Female",ko,ko-KR,standard,female,middle_aged,calm,narrative_story,professional,25598,25598,56,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/d4cc8be723c7423c895dde9cea743d29/voices/brrODMoSdgeiEBNhadpu/xiJbmSXA6gIpKuSIRQ8Y.mp3,"A warm, calm, and trustworthy Korean female voice with clear pronunciation and a natural, professional tone. Ideal for audiobooks, educational content, essay narration, recipe guides, documentaries, and relaxing podcasts."
2026-08-15,NZxSzTQSMSWwkdFLuZsv,b74387f7524da7b55f76f39abe51d7288b1160afd46b2a40d3c2c3b61355d58e,Dean - Warm & Instructional,nl,nl-NL,standard,male,young,pleasant,informative_educational,professional,24844,10528,24,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/d3aec9553b7b402e90677ffe7982f1d7/voices/NZxSzTQSMSWwkdFLuZsv/1mCzLS5E6eKevqwC8qYs.mp3,"Clear, calm and professional medical instruction voice with a neutral, trustworthy and reassuring tone. Perfect for physiotherapy, rehabilitation, patient education, healthcare training, clinical presentations, medical e-learning, wellness and fitness content. Suitable for physiotherapists, physicians, nurses, healthcare organizations, educators and medical content creators. Designed to deliver clear, confident and natural-sounding instructions for both professionals and patients."
2026-08-15,wDkXkmTqABGFuqM5TDga,49976bf3ed2f7e87ae1ae36b1a4b367d5a06830fbc9b133c6abad16f40147d48,Lucas - U.S. Male English Teacher,en,en-US,american,male,young,confident,informative_educational,professional,23509,23509,15,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/07c4a2e91c2642b0a5a8e562d603d2b4/voices/wDkXkmTqABGFuqM5TDga/1355971d-68e3-4e73-a6b2-92dd3ded71f2.mp3,35-year-old American male with minimal accent and English teacher-level clarity.
2026-08-15,gF0lB8o9gaDnjqCxZayW,07ca5585ac926e145b63e585117328cc6e3c2c1eda477825dc5122514fc28611,Khrystyna - Sweet & Calm,uk,uk-UA,standard,female,young,gentle,narrative_story,professional,18349,18349,24,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/74fc089d36d14c62b4e672cbc4478131/voices/gF0lB8o9gaDnjqCxZayW/bOlFylcFu3JgUkRaLfqk.mp3,"A soft, sweet, warm female voice with a calm and soothing tone. Gentle, slow-paced delivery with natural pauses and a relaxed rhythm. Warm and comforting, slightly breathy but still clear and articulate. Feels intimate, peaceful, dreamy, and reassuring, like someone softly telling you a story before bedtime. Emotionally expressive but subtle, never overly dramatic or energetic."
2026-08-15,KUqzTMhYFYqnFWfMUjfX,b78bc50c16d25c600fd8351827472211d1288c843bc738f127eea608be12d557,Luigi - Natural Italian,it,it-IT,standard,male,middle_aged,casual,narrative_story,professional,18295,18295,6,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/5bf5d0fc0232419a8c0fa2a93e656e42/voices/KUqzTMhYFYqnFWfMUjfX/1d789cd7-3e24-4413-ab31-52847a068638.mp3,"Warm, reassuring, and versatile—ideal for audiobooks, podcasts, social media videos, meditation, e-learning, and commercials."
2026-08-15,KbHzTDrKkWZhO8WaGUeG,88dcb8e9a83e8e7dba817512faa92d0e852d6630ed3ee069aeeed535e01c55ab,"Enrique García - Warm, Natural",es,es-ES,peninsular,male,middle_aged,crisp,conversational,professional,17779,17779,18,false,1,https://api.us.elevenlabs.io/v1/voices/KbHzTDrKkWZhO8WaGUeG/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI1YTEwMDI2N2FiYjY0ZDI0YmY1YWZjNDRlZjNlOThhNCIsImZpbGVuYW1lIjoidG13MGY3ME02N0F1c1Y5TFRRTTkubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,"Native Peninsular Spanish male voice with a clear, warm and natural delivery. Versatile for conversational content, narration, documentaries, e-learning, customer service, AI assistants and commercial voice-over."
2026-08-15,2cSdN5zhDhPvHMEZsZpm,4f98c20e90c2e2c4545a42d3f4f0f23b8ce197b73d3e4e18989d5c62f98414df,Tu - Young & Friendly,vi,vi-VN,northern,male,young,confident,social_media,professional,17385,17385,23,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/556d6a91caba4105a2e2dc149494fb7e/voices/2cSdN5zhDhPvHMEZsZpm/kBi0tHJeHaU7K6O4dDOP.mp3,"Engaging, versatile voice with a clear, confident delivery, ideal for narration, social media content, and advertising."
2026-08-15,Mk2qrdYd4NGqn3AdOEbL,45b391808c1d816c57a8194f6b4c3b08e5599675a26bdcffacf2a85d8bb70ce1,Chisa,ja,ja-JP,kanto,female,middle_aged,calm,narrative_story,professional,12890,12890,26,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/5ec97ef545d2456d9f5bf19ed237d984/voices/Mk2qrdYd4NGqn3AdOEbL/58d5cdd7-4968-4f6a-b685-351dd40614b9.mp3,"Gentle voice of a composed, middle-aged woman."
2026-08-15,B7s9nBTebG1UPS261iKd,d62015b3c42d1f73f1129743b66430d6573b5dd3ecaa4f86fd6536fddc56e2e9,Karol,id,jv-ID,javanese,male,young,casual,narrative_story,professional,12849,2273,13,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/7d23e83f3ccb463397c4a8d9d5b44b43/voices/B7s9nBTebG1UPS261iKd/413b731d-0be0-4b56-aa37-1ae0d600bb5b.mp3,Local Mid Javanese male voice.
2026-08-15,ge7asnnNxegbDL3cxU3L,9574d11851fbb0f0ac297f85e4beed98643472e6cd695d90535d384421e74b43,Firozé,en,en-GB,british,female,middle_aged,classy,narrative_story,professional,12445,12445,17,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/c1bc12b5acb841048e5b4200d076a617/voices/ge7asnnNxegbDL3cxU3L/c6a5525e-fe91-46ba-accc-470b84f32e8c.mp3,Melodic Professional Female voice.
2026-08-15,8zHuDw1bbkbkL93Inv5N,4547a1ba5572295f7e5ed6068f3bea52278e15875626689d9e1b20204dae6bda,Sujin - Bright & Energentic,ko,ko-KR,seoul,female,young,confident,social_media,professional,11957,11957,47,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/241dcaebd6a449ac945f0d11eda29ad8/voices/8zHuDw1bbkbkL93Inv5N/86a0a34f-38f7-42be-a002-49d3d956bfa8.mp3,"Early 30s; clear, articulate, and confident voice; solo entrepreneur."
2026-08-15,7ZcxZu07uELjbsi5gngR,78ccb6c23a10e8741b4cbd50e6f9ec6cffe59b0b5d7a63cdef9fb87c4cc70842,"Kamil - Calm, Friendly & Confident",pl,pl-PL,standard,male,middle_aged,calm,unknown,professional,11265,11265,19,false,1,https://api.us.elevenlabs.io/v1/voices/7ZcxZu07uELjbsi5gngR/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI3MDNmY2FjOTY2OTI0YjRkYTc4N2RjMDA0YzI1OTBiYiIsImZpbGVuYW1lIjoiQ3M1clYwTnVyQnRDTnowaER5MmYubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,"A clear, confident male voice with a natural Polish accent — steady pacing, warm but authoritative tone, recorded on studio-grade equipment. Well suited for narration, business/corporate content, explainer videos, and voiceover work in Polish."
2026-08-15,EnoJqu40ukYWtXqxqUpl,7398804d9eaf2f463899a907587c33a390591775784f87857b6d0e1e4e3e66f6,Chente - Late-Night Spanish Companion,es,es-MX,mexican,female,young,calm,narrative_story,professional,10993,10993,13,false,1,https://api.us.elevenlabs.io/v1/voices/EnoJqu40ukYWtXqxqUpl/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiJlZDliMDVlNjMyNGM0NTc2ODU0OTAzNTJlOWExZWM5MCIsImZpbGVuYW1lIjoiNXdjUjBDM2VnTGVFTUlqUDdtZFYubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,"Warm, expressive, and naturally engaging — Chente carries a conversation the way someone genuinely interested would, present and reactive rather than scripted. His animated, responsive delivery adjusts to mood and topic, from playful to reassuring. Built for AI companion apps and voice chat platforms. Ideal for companion apps and social voice platforms serving Mexican Spanish-speaking audiences."
2026-08-15,XhNoZdIdYwNiurY6u2cx,f945392d6d8f6bfcb513d3f688bcc4c584b4f8e41707164c2b46169af63f6b68,Julian - Calm & Friendly,fr,fr-FR,standard,male,middle_aged,gentle,narrative_story,professional,9164,9164,7,false,1,https://api.us.elevenlabs.io/v1/voices/XhNoZdIdYwNiurY6u2cx/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiJmZmQ4NzM5YThkODE0NmE4OWVhZDlhMGIxYmZhZjNhNiIsImZpbGVuYW1lIjoiNGJjNTRmNDQtZDQwMi00NDhmLTk1OWYtOGQ0N2I0ZTU5MDQ1Lm1wMyIsInRpbWVzdGFtcCI6MTc4NjgxMzIwMDAwMDAwMH0%3D,"A warm voice with a natural, poised tone. Ideal for narration, podcasts, or any content requiring a reassuring and authentic presence."
